id,route_id,service_id,trip_id
4195,50T0002R1  ,5044L,5044L28800R1
4196,50T0002R1  ,5044L,5044L28802R1
4197,50T0002R1  ,5044L,5044L28804R1
4198,50T0002R1  ,5044L,5044L28806R1
4199,50T0002R1  ,5044L,5044L28808R1
4200,50T0002R1  ,5044L,5044L28810R1
4201,50T0002R1  ,5044L,5044L28812R1
4202,50T0002R1  ,5044L,5044L28814R1
4203,50T0002R1  ,5044L,5044L28816R1
4204,50T0002R1  ,5044L,5044L28818R1
4205,50T0002R1  ,5044L,5044L28820R1
4206,50T0002R1  ,5044L,5044L28822R1
4207,50T0002R1  ,5044L,5044L28824R1
4208,50T0002R1  ,5044L,5044L28826R1
4209,50T0002R1  ,5044L,5044L28828R1
4210,50T0002R1  ,5044L,5044L28830R1
4211,50T0002R1  ,5044L,5044L28832R1
4212,50T0002R1  ,5044L,5044L28834R1
4213,50T0002R1  ,5044L,5044L28836R1
4214,50T0002R1  ,5044L,5044L28838R1
4215,50T0002R1  ,5044L,5044L28840R1
4216,50T0002R1  ,5044L,5044L28842R1
4217,50T0002R1  ,5044L,5044L28844R1
4218,50T0002R1  ,5044L,5044L28846R1
4219,50T0002R1  ,5044L,5044L28848R1
4220,50T0002R1  ,5044L,5044L28850R1
4221,50T0002R1  ,5044L,5044L28852R1
4222,50T0002R1  ,5044L,5044L28854R1
4223,50T0002R1  ,5044L,5044L28856R1
4224,50T0002R1  ,5044L,5044L28918R1
4225,50T0002R1  ,5044L,5044L30852R1
4226,50T0002R1  ,5044L,5044L30854R1
4227,50T0002R1  ,5044L,5044L30856R1
4228,50T0002R1  ,5044L,5044L30858R1
4229,50T0002R1  ,5044L,5044L30862R1
4230,50T0002R1  ,5044L,5044L30864R1
4231,50T0002R1  ,5044L,5044L30866R1
4232,50T0002R1  ,5044L,5044L30870R1
4233,50T0002R1  ,5045M,5045M25600R1
4234,50T0002R1  ,5045M,5045M25602R1
4235,50T0002R1  ,5045M,5045M25604R1
4236,50T0002R1  ,5045M,5045M25606R1
4237,50T0002R1  ,5045M,5045M25608R1
4238,50T0002R1  ,5045M,5045M25612R1
4239,50T0002R1  ,5045M,5045M25614R1
4240,50T0002R1  ,5045M,5045M25616R1
4241,50T0002R1  ,5045M,5045M25618R1
4242,50T0002R1  ,5045M,5045M25622R1
4243,50T0002R1  ,5045M,5045M25624R1
4244,50T0002R1  ,5045M,5045M25626R1
4245,50T0002R1  ,5045M,5045M25630R1
4246,50T0002R1  ,5045M,5045M25632R1
4247,50T0002R1  ,5045M,5045M25634R1
4248,50T0002R1  ,5045M,5045M25638R1
4249,50T0002R1  ,5045M,5045M25640R1
4250,50T0002R1  ,5045M,5045M25642R1
4251,50T0002R1  ,5045M,5045M25646R1
4252,50T0002R1  ,5045M,5045M25648R1
4253,50T0002R1  ,5045M,5045M25650R1
4254,50T0002R1  ,5045M,5045M25654R1
4255,50T0002R1  ,5045M,5045M25656R1
4256,50T0002R1  ,5045M,5045M25658R1
4257,50T0002R1  ,5045M,5045M25660R1
4258,50T0002R1  ,5045M,5045M25662R1
4259,50T0002R1  ,5045M,5045M25666R1
4260,50T0002R1  ,5045M,5045M25670R1
4261,50T0002R1  ,5045M,5045M25700R1
4262,50T0002R1  ,5045M,5045M25702R1
4263,50T0002R1  ,5045M,5045M25704R1
4264,50T0002R1  ,5045M,5045M25706R1
4265,50T0002R1  ,5045M,5045M25708R1
4266,50T0002R1  ,5045M,5045M25710R1
4267,50T0002R1  ,5045M,5045M25712R1
4268,50T0002R1  ,5045M,5045M25714R1
4269,50T0002R1  ,5045M,5045M25716R1
4270,50T0002R1  ,5045M,5045M25718R1
4271,50T0002R1  ,5045M,5045M25720R1
4272,50T0002R1  ,5045M,5045M25722R1
4273,50T0002R1  ,5045M,5045M25724R1
4274,50T0002R1  ,5045M,5045M25726R1
4275,50T0002R1  ,5045M,5045M25728R1
4276,50T0002R1  ,5045M,5045M25730R1
4277,50T0002R1  ,5045M,5045M25732R1
4278,50T0002R1  ,5045M,5045M25734R1
4279,50T0002R1  ,5045M,5045M25736R1
4280,50T0002R1  ,5045M,5045M25738R1
4281,50T0002R1  ,5045M,5045M25740R1
4282,50T0002R1  ,5045M,5045M25742R1
4283,50T0002R1  ,5045M,5045M25744R1
4284,50T0002R1  ,5045M,5045M25746R1
4285,50T0002R1  ,5045M,5045M25748R1
4286,50T0002R1  ,5045M,5045M25750R1
4287,50T0002R1  ,5045M,5045M25752R1
4288,50T0002R1  ,5045M,5045M25754R1
4289,50T0002R1  ,5045M,5045M25756R1
4290,50T0002R1  ,5045M,5045M25758R1
4291,50T0002R1  ,5045M,5045M25760R1
4292,50T0002R1  ,5045M,5045M25762R1
4293,50T0002R1  ,5045M,5045M25764R1
4294,50T0002R1  ,5045M,5045M25766R1
4295,50T0002R1  ,5045M,5045M25768R1
4296,50T0002R1  ,5045M,5045M25770R1
4297,50T0002R1  ,5045M,5045M25772R1
4298,50T0002R1  ,5045M,5045M25774R1
4299,50T0002R1  ,5045M,5045M25776R1
4300,50T0002R1  ,5045M,5045M25778R1
4301,50T0002R1  ,5045M,5045M25780R1
4302,50T0002R1  ,5045M,5045M25782R1
4303,50T0002R1  ,5045M,5045M25784R1
4304,50T0002R1  ,5045M,5045M25786R1
4305,50T0002R1  ,5045M,5045M28800R1
4306,50T0002R1  ,5045M,5045M28802R1
4307,50T0002R1  ,5045M,5045M28804R1
4308,50T0002R1  ,5045M,5045M28806R1
4309,50T0002R1  ,5045M,5045M28808R1
4310,50T0002R1  ,5045M,5045M28810R1
4311,50T0002R1  ,5045M,5045M28812R1
4312,50T0002R1  ,5045M,5045M28814R1
4313,50T0002R1  ,5045M,5045M28816R1
4314,50T0002R1  ,5045M,5045M28818R1
4315,50T0002R1  ,5045M,5045M28820R1
4316,50T0002R1  ,5045M,5045M28822R1
4317,50T0002R1  ,5045M,5045M28824R1
4318,50T0002R1  ,5045M,5045M28826R1
4319,50T0002R1  ,5045M,5045M28828R1
4320,50T0002R1  ,5045M,5045M28830R1
4321,50T0002R1  ,5045M,5045M28832R1
4322,50T0002R1  ,5045M,5045M28834R1
4323,50T0002R1  ,5045M,5045M28836R1
4324,50T0002R1  ,5045M,5045M28838R1
4325,50T0002R1  ,5045M,5045M28840R1
4326,50T0002R1  ,5045M,5045M28842R1
4327,50T0002R1  ,5045M,5045M28844R1
4328,50T0002R1  ,5045M,5045M28846R1
4329,50T0002R1  ,5045M,5045M28848R1
4330,50T0002R1  ,5045M,5045M28850R1
4331,50T0002R1  ,5045M,5045M28852R1
4332,50T0002R1  ,5045M,5045M28854R1
4333,50T0002R1  ,5045M,5045M28856R1
4334,50T0002R1  ,5045M,5045M28918R1
4335,50T0002R1  ,5045M,5045M30852R1
4336,50T0002R1  ,5045M,5045M30854R1
4337,50T0002R1  ,5045M,5045M30856R1
4338,50T0002R1  ,5045M,5045M30858R1
4339,50T0002R1  ,5045M,5045M30862R1
4340,50T0002R1  ,5045M,5045M30864R1
4341,50T0002R1  ,5045M,5045M30866R1
4342,50T0002R1  ,5045M,5045M30870R1
4343,50T0002R1  ,5046X,5046X25600R1
4344,50T0002R1  ,5046X,5046X25602R1
4345,50T0002R1  ,5046X,5046X25604R1
4346,50T0002R1  ,5046X,5046X25606R1
4347,50T0002R1  ,5046X,5046X25608R1
4348,50T0002R1  ,5046X,5046X25612R1
4349,50T0002R1  ,5046X,5046X25614R1
4350,50T0002R1  ,5046X,5046X25616R1
4351,50T0002R1  ,5046X,5046X25618R1
4352,50T0002R1  ,5046X,5046X25622R1
4353,50T0002R1  ,5046X,5046X25624R1
4354,50T0002R1  ,5046X,5046X25626R1
4355,50T0002R1  ,5046X,5046X25630R1
4356,50T0002R1  ,5046X,5046X25632R1
4357,50T0002R1  ,5046X,5046X25634R1
4358,50T0002R1  ,5046X,5046X25638R1
4359,50T0002R1  ,5046X,5046X25640R1
4360,50T0002R1  ,5046X,5046X25642R1
4361,50T0002R1  ,5046X,5046X25646R1
4362,50T0002R1  ,5046X,5046X25648R1
4363,50T0002R1  ,5046X,5046X25650R1
4364,50T0002R1  ,5046X,5046X25654R1
4365,50T0002R1  ,5046X,5046X25656R1
4366,50T0002R1  ,5046X,5046X25658R1
4367,50T0002R1  ,5046X,5046X25660R1
4368,50T0002R1  ,5046X,5046X25662R1
4369,50T0002R1  ,5046X,5046X25666R1
4370,50T0002R1  ,5046X,5046X25670R1
4371,50T0002R1  ,5046X,5046X25700R1
4372,50T0002R1  ,5046X,5046X25702R1
4373,50T0002R1  ,5046X,5046X25704R1
4374,50T0002R1  ,5046X,5046X25706R1
4375,50T0002R1  ,5046X,5046X25708R1
4376,50T0002R1  ,5046X,5046X25710R1
4377,50T0002R1  ,5046X,5046X25712R1
4378,50T0002R1  ,5046X,5046X25714R1
4379,50T0002R1  ,5046X,5046X25716R1
4380,50T0002R1  ,5046X,5046X25718R1
4381,50T0002R1  ,5046X,5046X25720R1
4382,50T0002R1  ,5046X,5046X25722R1
4383,50T0002R1  ,5046X,5046X25724R1
4384,50T0002R1  ,5046X,5046X25726R1
4385,50T0002R1  ,5046X,5046X25728R1
4386,50T0002R1  ,5046X,5046X25730R1
4387,50T0002R1  ,5046X,5046X25732R1
4388,50T0002R1  ,5046X,5046X25734R1
4389,50T0002R1  ,5046X,5046X25736R1
4390,50T0002R1  ,5046X,5046X25738R1
4391,50T0002R1  ,5046X,5046X25740R1
4392,50T0002R1  ,5046X,5046X25742R1
4393,50T0002R1  ,5046X,5046X25744R1
4394,50T0002R1  ,5046X,5046X25746R1
4395,50T0002R1  ,5046X,5046X25748R1
4396,50T0002R1  ,5046X,5046X25750R1
4397,50T0002R1  ,5046X,5046X25752R1
4398,50T0002R1  ,5046X,5046X25754R1
4399,50T0002R1  ,5046X,5046X25756R1
4400,50T0002R1  ,5046X,5046X25758R1
4401,50T0002R1  ,5046X,5046X25760R1
4402,50T0002R1  ,5046X,5046X25762R1
4403,50T0002R1  ,5046X,5046X25764R1
4404,50T0002R1  ,5046X,5046X25766R1
4405,50T0002R1  ,5046X,5046X25768R1
4406,50T0002R1  ,5046X,5046X25770R1
4407,50T0002R1  ,5046X,5046X25772R1
4408,50T0002R1  ,5046X,5046X25774R1
4409,50T0002R1  ,5046X,5046X25776R1
4410,50T0002R1  ,5046X,5046X25778R1
4411,50T0002R1  ,5046X,5046X25780R1
4412,50T0002R1  ,5046X,5046X25782R1
4413,50T0002R1  ,5046X,5046X25784R1
4414,50T0002R1  ,5046X,5046X25786R1
4415,50T0002R1  ,5046X,5046X28800R1
4416,50T0002R1  ,5046X,5046X28802R1
4417,50T0002R1  ,5046X,5046X28804R1
4418,50T0002R1  ,5046X,5046X28806R1
4419,50T0002R1  ,5046X,5046X28808R1
4420,50T0002R1  ,5046X,5046X28810R1
4421,50T0002R1  ,5046X,5046X28812R1
4422,50T0002R1  ,5046X,5046X28814R1
4423,50T0002R1  ,5046X,5046X28816R1
4424,50T0002R1  ,5046X,5046X28818R1
4425,50T0002R1  ,5046X,5046X28820R1
4426,50T0002R1  ,5046X,5046X28822R1
4427,50T0002R1  ,5046X,5046X28824R1
4428,50T0002R1  ,5046X,5046X28826R1
4429,50T0002R1  ,5046X,5046X28828R1
4430,50T0002R1  ,5046X,5046X28830R1
4431,50T0002R1  ,5046X,5046X28832R1
4432,50T0002R1  ,5046X,5046X28834R1
4433,50T0002R1  ,5046X,5046X28836R1
4434,50T0002R1  ,5046X,5046X28838R1
4435,50T0002R1  ,5046X,5046X28840R1
4436,50T0002R1  ,5046X,5046X28842R1
4437,50T0002R1  ,5046X,5046X28844R1
4438,50T0002R1  ,5046X,5046X28846R1
4439,50T0002R1  ,5046X,5046X28848R1
4440,50T0002R1  ,5046X,5046X28850R1
4441,50T0002R1  ,5046X,5046X28852R1
4442,50T0002R1  ,5046X,5046X28854R1
4443,50T0002R1  ,5046X,5046X28856R1
4444,50T0002R1  ,5046X,5046X28918R1
4445,50T0002R1  ,5046X,5046X30852R1
4446,50T0002R1  ,5046X,5046X30854R1
4447,50T0002R1  ,5046X,5046X30856R1
4448,50T0002R1  ,5046X,5046X30858R1
4449,50T0002R1  ,5046X,5046X30862R1
4450,50T0002R1  ,5046X,5046X30864R1
4451,50T0002R1  ,5046X,5046X30866R1
4452,50T0002R1  ,5046X,5046X30870R1
4453,50T0002R1  ,5047J,5047J25600R1
4454,50T0002R1  ,5047J,5047J25602R1
4455,50T0002R1  ,5047J,5047J25604R1
4456,50T0002R1  ,5047J,5047J25606R1
4457,50T0002R1  ,5047J,5047J25608R1
4458,50T0002R1  ,5047J,5047J25612R1
4459,50T0002R1  ,5047J,5047J25614R1
4460,50T0002R1  ,5047J,5047J25616R1
4461,50T0002R1  ,5047J,5047J25618R1
4462,50T0002R1  ,5047J,5047J25622R1
4463,50T0002R1  ,5047J,5047J25624R1
4464,50T0002R1  ,5047J,5047J25626R1
4465,50T0002R1  ,5047J,5047J25630R1
4466,50T0002R1  ,5047J,5047J25632R1
4467,50T0002R1  ,5047J,5047J25634R1
4468,50T0002R1  ,5047J,5047J25638R1
4469,50T0002R1  ,5047J,5047J25640R1
4470,50T0002R1  ,5047J,5047J25642R1
4471,50T0002R1  ,5047J,5047J25646R1
4472,50T0002R1  ,5047J,5047J25648R1
4473,50T0002R1  ,5047J,5047J25650R1
4474,50T0002R1  ,5047J,5047J25654R1
4475,50T0002R1  ,5047J,5047J25656R1
4476,50T0002R1  ,5047J,5047J25658R1
4477,50T0002R1  ,5047J,5047J25660R1
4478,50T0002R1  ,5047J,5047J25662R1
4479,50T0002R1  ,5047J,5047J25666R1
4480,50T0002R1  ,5047J,5047J25670R1
4481,50T0002R1  ,5047J,5047J25700R1
4482,50T0002R1  ,5047J,5047J25702R1
4483,50T0002R1  ,5047J,5047J25704R1
4484,50T0002R1  ,5047J,5047J25706R1
4485,50T0002R1  ,5047J,5047J25708R1
4486,50T0002R1  ,5047J,5047J25710R1
4487,50T0002R1  ,5047J,5047J25712R1
4488,50T0002R1  ,5047J,5047J25714R1
4489,50T0002R1  ,5047J,5047J25716R1
4490,50T0002R1  ,5047J,5047J25718R1
4491,50T0002R1  ,5047J,5047J25720R1
4492,50T0002R1  ,5047J,5047J25722R1
4493,50T0002R1  ,5047J,5047J25724R1
4494,50T0002R1  ,5047J,5047J25726R1
4495,50T0002R1  ,5047J,5047J25728R1
4496,50T0002R1  ,5047J,5047J25730R1
4497,50T0002R1  ,5047J,5047J25732R1
4498,50T0002R1  ,5047J,5047J25734R1
4499,50T0002R1  ,5047J,5047J25736R1
4500,50T0002R1  ,5047J,5047J25738R1
4501,50T0002R1  ,5047J,5047J25740R1
4502,50T0002R1  ,5047J,5047J25742R1
4503,50T0002R1  ,5047J,5047J25744R1
4504,50T0002R1  ,5047J,5047J25746R1
4505,50T0002R1  ,5047J,5047J25748R1
4506,50T0002R1  ,5047J,5047J25750R1
4507,50T0002R1  ,5047J,5047J25752R1
4508,50T0002R1  ,5047J,5047J25754R1
4509,50T0002R1  ,5047J,5047J25756R1
4510,50T0002R1  ,5047J,5047J25758R1
4511,50T0002R1  ,5047J,5047J25760R1
4512,50T0002R1  ,5047J,5047J25762R1
4513,50T0002R1  ,5047J,5047J25764R1
4514,50T0002R1  ,5047J,5047J25766R1
4515,50T0002R1  ,5047J,5047J25768R1
4516,50T0002R1  ,5047J,5047J25770R1
4517,50T0002R1  ,5047J,5047J25772R1
4518,50T0002R1  ,5047J,5047J25774R1
4519,50T0002R1  ,5047J,5047J25776R1
4520,50T0002R1  ,5047J,5047J25778R1
4521,50T0002R1  ,5047J,5047J25780R1
4522,50T0002R1  ,5047J,5047J25782R1
4523,50T0002R1  ,5047J,5047J25784R1
4524,50T0002R1  ,5047J,5047J25786R1
4525,50T0002R1  ,5047J,5047J28800R1
4526,50T0002R1  ,5047J,5047J28802R1
4527,50T0002R1  ,5047J,5047J28804R1
4528,50T0002R1  ,5047J,5047J28806R1
4529,50T0002R1  ,5047J,5047J28808R1
4530,50T0002R1  ,5047J,5047J28810R1
4531,50T0002R1  ,5047J,5047J28812R1
4532,50T0002R1  ,5047J,5047J28814R1
4533,50T0002R1  ,5047J,5047J28816R1
4534,50T0002R1  ,5047J,5047J28818R1
4535,50T0002R1  ,5047J,5047J28820R1
4536,50T0002R1  ,5047J,5047J28822R1
4537,50T0002R1  ,5047J,5047J28824R1
4538,50T0002R1  ,5047J,5047J28826R1
4539,50T0002R1  ,5047J,5047J28828R1
4540,50T0002R1  ,5047J,5047J28830R1
4541,50T0002R1  ,5047J,5047J28832R1
4542,50T0002R1  ,5047J,5047J28834R1
4543,50T0002R1  ,5047J,5047J28836R1
4544,50T0002R1  ,5047J,5047J28838R1
4545,50T0002R1  ,5047J,5047J28840R1
4546,50T0002R1  ,5047J,5047J28842R1
4547,50T0002R1  ,5047J,5047J28844R1
4548,50T0002R1  ,5047J,5047J28846R1
4549,50T0002R1  ,5047J,5047J28848R1
4550,50T0002R1  ,5047J,5047J28850R1
4551,50T0002R1  ,5047J,5047J28852R1
4552,50T0002R1  ,5047J,5047J28854R1
4553,50T0002R1  ,5047J,5047J28856R1
4554,50T0002R1  ,5047J,5047J28918R1
4555,50T0002R1  ,5047J,5047J30852R1
4556,50T0002R1  ,5047J,5047J30854R1
4557,50T0002R1  ,5047J,5047J30856R1
4558,50T0002R1  ,5047J,5047J30858R1
4559,50T0002R1  ,5047J,5047J30862R1
4560,50T0002R1  ,5047J,5047J30864R1
4561,50T0002R1  ,5047J,5047J30866R1
4562,50T0002R1  ,5047J,5047J30870R1
4563,50T0002R1  ,5048V,5048V25600R1
4564,50T0002R1  ,5048V,5048V25602R1
4565,50T0002R1  ,5048V,5048V25604R1
4566,50T0002R1  ,5048V,5048V25606R1
4567,50T0002R1  ,5048V,5048V25608R1
4568,50T0002R1  ,5048V,5048V25612R1
4569,50T0002R1  ,5048V,5048V25614R1
4570,50T0002R1  ,5048V,5048V25616R1
4571,50T0002R1  ,5048V,5048V25618R1
4572,50T0002R1  ,5048V,5048V25622R1
4573,50T0002R1  ,5048V,5048V25624R1
4574,50T0002R1  ,5048V,5048V25626R1
4575,50T0002R1  ,5048V,5048V25630R1
4576,50T0002R1  ,5048V,5048V25632R1
4577,50T0002R1  ,5048V,5048V25634R1
4578,50T0002R1  ,5048V,5048V25638R1
4579,50T0002R1  ,5048V,5048V25640R1
4580,50T0002R1  ,5048V,5048V25642R1
4581,50T0002R1  ,5048V,5048V25646R1
4582,50T0002R1  ,5048V,5048V25648R1
4583,50T0002R1  ,5048V,5048V25650R1
4584,50T0002R1  ,5048V,5048V25654R1
4585,50T0002R1  ,5048V,5048V25656R1
4586,50T0002R1  ,5048V,5048V25658R1
4587,50T0002R1  ,5048V,5048V25660R1
4588,50T0002R1  ,5048V,5048V25662R1
4589,50T0002R1  ,5048V,5048V25666R1
4590,50T0002R1  ,5048V,5048V25670R1
4591,50T0002R1  ,5048V,5048V25700R1
4592,50T0002R1  ,5048V,5048V25702R1
4593,50T0002R1  ,5048V,5048V25704R1
4594,50T0002R1  ,5048V,5048V25706R1
4595,50T0002R1  ,5048V,5048V25708R1
4596,50T0002R1  ,5048V,5048V25710R1
4597,50T0002R1  ,5048V,5048V25712R1
4598,50T0002R1  ,5048V,5048V25714R1
4599,50T0002R1  ,5048V,5048V25716R1
4600,50T0002R1  ,5048V,5048V25718R1
4601,50T0002R1  ,5048V,5048V25720R1
4602,50T0002R1  ,5048V,5048V25722R1
4603,50T0002R1  ,5048V,5048V25724R1
4604,50T0002R1  ,5048V,5048V25726R1
4605,50T0002R1  ,5048V,5048V25728R1
4606,50T0002R1  ,5048V,5048V25730R1
4607,50T0002R1  ,5048V,5048V25732R1
4608,50T0002R1  ,5048V,5048V25734R1
4609,50T0002R1  ,5048V,5048V25736R1
4610,50T0002R1  ,5048V,5048V25738R1
4611,50T0002R1  ,5048V,5048V25740R1
4612,50T0002R1  ,5048V,5048V25742R1
4613,50T0002R1  ,5048V,5048V25744R1
4614,50T0002R1  ,5048V,5048V25746R1
4615,50T0002R1  ,5048V,5048V25748R1
4616,50T0002R1  ,5048V,5048V25750R1
4617,50T0002R1  ,5048V,5048V25752R1
4618,50T0002R1  ,5048V,5048V25754R1
4619,50T0002R1  ,5048V,5048V25756R1
4620,50T0002R1  ,5048V,5048V25758R1
4621,50T0002R1  ,5048V,5048V25760R1
4622,50T0002R1  ,5048V,5048V25762R1
4623,50T0002R1  ,5048V,5048V25764R1
4624,50T0002R1  ,5048V,5048V25766R1
4625,50T0002R1  ,5048V,5048V25768R1
4626,50T0002R1  ,5048V,5048V25770R1
4627,50T0002R1  ,5048V,5048V25772R1
4628,50T0002R1  ,5048V,5048V25774R1
4629,50T0002R1  ,5048V,5048V25776R1
4630,50T0002R1  ,5048V,5048V25778R1
4631,50T0002R1  ,5048V,5048V25780R1
4632,50T0002R1  ,5048V,5048V25782R1
4633,50T0002R1  ,5048V,5048V25784R1
4634,50T0002R1  ,5048V,5048V25786R1
4635,50T0002R1  ,5048V,5048V28800R1
4636,50T0002R1  ,5048V,5048V28802R1
4637,50T0002R1  ,5048V,5048V28804R1
4638,50T0002R1  ,5048V,5048V28806R1
4639,50T0002R1  ,5048V,5048V28808R1
4640,50T0002R1  ,5048V,5048V28810R1
4641,50T0002R1  ,5048V,5048V28812R1
4642,50T0002R1  ,5048V,5048V28814R1
4643,50T0002R1  ,5048V,5048V28816R1
4644,50T0002R1  ,5048V,5048V28818R1
4645,50T0002R1  ,5048V,5048V28820R1
4646,50T0002R1  ,5048V,5048V28822R1
4647,50T0002R1  ,5048V,5048V28824R1
4648,50T0002R1  ,5048V,5048V28826R1
4649,50T0002R1  ,5048V,5048V28828R1
4650,50T0002R1  ,5048V,5048V28830R1
4651,50T0002R1  ,5048V,5048V28832R1
4652,50T0002R1  ,5048V,5048V28834R1
4653,50T0002R1  ,5048V,5048V28836R1
4654,50T0002R1  ,5048V,5048V28838R1
4655,50T0002R1  ,5048V,5048V28840R1
4656,50T0002R1  ,5048V,5048V28842R1
4657,50T0002R1  ,5048V,5048V28844R1
4658,50T0002R1  ,5048V,5048V28846R1
4659,50T0002R1  ,5048V,5048V28848R1
4660,50T0002R1  ,5048V,5048V28850R1
4661,50T0002R1  ,5048V,5048V28852R1
4662,50T0002R1  ,5048V,5048V28854R1
4663,50T0002R1  ,5048V,5048V28856R1
4664,50T0002R1  ,5048V,5048V28918R1
4665,50T0002R1  ,5048V,5048V30852R1
4666,50T0002R1  ,5048V,5048V30854R1
4667,50T0002R1  ,5048V,5048V30856R1
4668,50T0002R1  ,5048V,5048V30858R1
4669,50T0002R1  ,5048V,5048V30862R1
4670,50T0002R1  ,5048V,5048V30864R1
4671,50T0002R1  ,5048V,5048V30866R1
4672,50T0002R1  ,5048V,5048V30870R1
4673,50T0002R1  ,5049S,5049S25900R1
4674,50T0002R1  ,5049S,5049S25902R1
4675,50T0002R1  ,5049S,5049S25904R1
4676,50T0002R1  ,5049S,5049S25906R1
4677,50T0002R1  ,5049S,5049S25908R1
4678,50T0002R1  ,5049S,5049S25910R1
4679,50T0002R1  ,5049S,5049S25912R1
4680,50T0002R1  ,5049S,5049S25914R1
4681,50T0002R1  ,5049S,5049S25916R1
4682,50T0002R1  ,5049S,5049S25918R1
4683,50T0002R1  ,5049S,5049S25920R1
4684,50T0002R1  ,5049S,5049S25922R1
4685,50T0002R1  ,5049S,5049S25924R1
4686,50T0002R1  ,5049S,5049S25926R1
4687,50T0002R1  ,5049S,5049S25928R1
4688,50T0002R1  ,5049S,5049S25930R1
4689,50T0002R1  ,5049S,5049S25932R1
4690,50T0002R1  ,5049S,5049S25934R1
4691,50T0002R1  ,5049S,5049S25936R1
4692,50T0002R1  ,5049S,5049S25938R1
4693,50T0002R1  ,5049S,5049S25940R1
4694,50T0002R1  ,5049S,5049S25942R1
4695,50T0002R1  ,5049S,5049S25944R1
4696,50T0002R1  ,5049S,5049S25946R1
4697,50T0002R1  ,5049S,5049S25948R1
4698,50T0002R1  ,5049S,5049S25950R1
4699,50T0002R1  ,5049S,5049S25952R1
4700,50T0002R1  ,5049S,5049S25954R1
4701,50T0002R1  ,5049S,5049S25956R1
4702,50T0002R1  ,5049S,5049S25958R1
4703,50T0002R1  ,5049S,5049S25960R1
4704,50T0002R1  ,5049S,5049S25962R1
4705,50T0002R1  ,5049S,5049S25964R1
4706,50T0002R1  ,5049S,5049S25966R1
4707,50T0002R1  ,5049S,5049S25968R1
4708,50T0002R1  ,5049S,5049S28920R1
4709,50T0002R1  ,5049S,5049S28922R1
4710,50T0002R1  ,5049S,5049S28924R1
4711,50T0002R1  ,5049S,5049S28926R1
4712,50T0002R1  ,5049S,5049S28928R1
4713,50T0002R1  ,5049S,5049S28930R1
4714,50T0002R1  ,5049S,5049S28932R1
4715,50T0002R1  ,5049S,5049S28934R1
4716,50T0002R1  ,5049S,5049S28936R1
4717,50T0002R1  ,5049S,5049S28938R1
4718,50T0002R1  ,5049S,5049S28940R1
4719,50T0002R1  ,5049S,5049S28942R1
4720,50T0002R1  ,5049S,5049S28944R1
4721,50T0002R1  ,5049S,5049S28946R1
4722,50T0002R1  ,5049S,5049S28948R1
4723,50T0002R1  ,5049S,5049S28950R1
4724,50T0002R1  ,5049S,5049S28952R1
4725,50T0002R1  ,5049S,5049S28954R1
4726,50T0002R1  ,5049S,5049S28956R1
4727,50T0002R1  ,5049S,5049S28958R1
4728,50T0002R1  ,5049S,5049S28960R1
4729,50T0002R1  ,5049S,5049S28962R1
4730,50T0002R1  ,5049S,5049S28964R1
4731,50T0002R1  ,5049S,5049S28966R1
4732,50T0002R1  ,5049S,5049S28968R1
4733,50T0002R1  ,5049S,5049S28970R1
4734,50T0002R1  ,5049S,5049S28972R1
4735,50T0002R1  ,5049S,5049S28974R1
4736,50T0002R1  ,5049S,5049S28976R1
4737,50T0002R1  ,5049S,5049S28978R1
4738,50T0002R1  ,5049S,5049S28980R1
4739,50T0002R1  ,5049S,5049S28982R1
4740,50T0002R1  ,5050D,5050D25900R1
4741,50T0002R1  ,5050D,5050D25902R1
4742,50T0002R1  ,5050D,5050D25904R1
4743,50T0002R1  ,5050D,5050D25906R1
4744,50T0002R1  ,5050D,5050D25908R1
4745,50T0002R1  ,5050D,5050D25910R1
4746,50T0002R1  ,5050D,5050D25912R1
4747,50T0002R1  ,5050D,5050D25914R1
4748,50T0002R1  ,5050D,5050D25916R1
4749,50T0002R1  ,5050D,5050D25918R1
4750,50T0002R1  ,5050D,5050D25920R1
4751,50T0002R1  ,5050D,5050D25922R1
4752,50T0002R1  ,5050D,5050D25924R1
4753,50T0002R1  ,5050D,5050D25926R1
4754,50T0002R1  ,5050D,5050D25928R1
4755,50T0002R1  ,5050D,5050D25930R1
4756,50T0002R1  ,5050D,5050D25932R1
4757,50T0002R1  ,5050D,5050D25934R1
4758,50T0002R1  ,5050D,5050D25936R1
4759,50T0002R1  ,5050D,5050D25938R1
4760,50T0002R1  ,5050D,5050D25940R1
4761,50T0002R1  ,5050D,5050D25942R1
4762,50T0002R1  ,5050D,5050D25944R1
4763,50T0002R1  ,5050D,5050D25946R1
4764,50T0002R1  ,5050D,5050D25948R1
4765,50T0002R1  ,5050D,5050D25950R1
4766,50T0002R1  ,5050D,5050D25952R1
4767,50T0002R1  ,5050D,5050D25954R1
4768,50T0002R1  ,5050D,5050D25956R1
4769,50T0002R1  ,5050D,5050D25958R1
4770,50T0002R1  ,5050D,5050D25960R1
4771,50T0002R1  ,5050D,5050D25962R1
4772,50T0002R1  ,5050D,5050D25964R1
4773,50T0002R1  ,5050D,5050D25966R1
4774,50T0002R1  ,5050D,5050D25968R1
4775,50T0002R1  ,5050D,5050D28920R1
4776,50T0002R1  ,5050D,5050D28922R1
